trafo_id,name,std_type,hv_bus,lv_bus,sn_mva,vn_hv_kv,vn_lv_kv,vk_percent,vkr_percent,pfe_kw,i0_percent,shift_degree,tap_side,tap_neutral,tap_min,tap_max,tap_step_percent,tap_step_degree,tap_pos,parallel,df,in_service,tap_changer_type,voltage_level_hv_kv,voltage_level_lv_kv
552,,,118,796,9900.0,400.0,132.0,791.9628803176,9.9,0.0,0.0107373737,0.0,hv,0.0,,,2.8,,1.0,1,1.0,True,Ratio,400.0,132.0
553,,,118,797,9900.0,400.0,132.0,787.909274333,10.296,0.0,0.0095858586,0.0,hv,0.0,,,2.73,,1.0,1,1.0,True,Ratio,400.0,132.0
554,,,404,798,9900.0,400.0,132.0,822.9491759623,16.236,0.0,0.0115555556,0.0,hv,0.0,,,4.88,,1.0,1,1.0,True,Ratio,400.0,132.0
555,,,404,798,9900.0,400.0,132.0,804.4112605981,14.751,0.0,0.0188181818,0.0,hv,0.0,,,5.17,,1.0,1,1.0,True,Ratio,400.0,132.0
556,,,404,799,9900.0,400.0,132.0,822.9491759623,16.236,0.0,0.0082525253,0.0,hv,0.0,,,4.16,,1.0,1,1.0,True,Ratio,400.0,132.0
557,,,407,800,9900.0,400.0,132.0,787.9079868697,10.197,0.0,0.0032020202,0.0,hv,0.0,,,4.42,,1.0,1,1.0,True,Ratio,400.0,132.0
558,,,407,801,9900.0,400.0,132.0,816.7824293562,14.652,0.0,0.0027171717,0.0,hv,0.0,,,4.03,,1.0,1,1.0,True,Ratio,400.0,132.0
559,,,407,802,9900.0,400.0,132.0,809.2865556007,9.9,0.0,0.0032020202,0.0,hv,0.0,,,0.7,,1.0,1,1.0,True,Ratio,400.0,132.0
560,,,407,802,9900.0,400.0,132.0,814.7275961019,9.603,0.0,0.0032020202,0.0,hv,0.0,,,0.73,,1.0,1,1.0,True,Ratio,400.0,132.0
561,,,591,803,9900.0,275.0,132.0,803.2581626308,16.533,0.0,0.0046161616,0.0,hv,0.0,,,6.04,,-1.0,1,1.0,True,Ratio,275.0,132.0
562,,,591,804,9900.0,275.0,132.0,796.3296434599,16.533,0.0,0.0044848485,0.0,hv,0.0,,,0.61,,-1.0,1,1.0,True,Ratio,275.0,132.0
563,,,591,803,9900.0,275.0,132.0,784.0039525621,18.612,0.0,0.0036868687,0.0,hv,0.0,,,6.41,,-1.0,1,1.0,True,Ratio,275.0,132.0
564,,,591,804,9900.0,275.0,132.0,788.9502369972,18.513,0.0,0.0038484848,0.0,hv,0.0,,,0.95,,-1.0,1,1.0,True,Ratio,275.0,132.0
565,,,591,805,9900.0,275.0,132.0,823.0108237259,19.107,0.0,0.0093131313,0.0,hv,0.0,,,6.01,,-1.0,1,1.0,True,Ratio,275.0,132.0
566,,,591,806,9900.0,275.0,132.0,823.6046637423,19.107,0.0,0.0091717172,0.0,hv,0.0,,,6.0,,-1.0,1,1.0,True,Ratio,275.0,132.0
567,,,582,265,9900.0,275.0,132.0,796.1316861481,16.533,0.0,0.0053030303,0.0,hv,0.0,,,8.05,,-1.0,1,1.0,True,Ratio,275.0,132.0
568,,,582,265,9900.0,275.0,132.0,806.4595236123,18.117,0.0,0.0031616162,0.0,hv,0.0,,,8.3,,-1.0,1,1.0,True,Ratio,275.0,132.0
569,,,582,265,9900.0,275.0,132.0,794.0531356591,16.533,0.0,0.0027878788,0.0,hv,0.0,,,8.05,,-1.0,1,1.0,True,Ratio,275.0,132.0
570,,,584,807,9900.0,275.0,132.0,1307.952107137,30.69,0.0,0.0217777778,0.0,hv,0.0,,,3.99,,1.0,1,1.0,True,Ratio,275.0,132.0
571,,,584,808,9900.0,275.0,132.0,803.2139429722,19.008,0.0,0.0053636364,0.0,hv,0.0,,,2.23,,-1.0,1,1.0,True,Ratio,275.0,132.0
572,,,596,809,9900.0,275.0,132.0,836.6315626511,11.682,0.0,0.0038282828,0.0,hv,0.0,,,8.31,,1.0,1,1.0,True,Ratio,275.0,132.0
573,,,584,807,9900.0,275.0,132.0,1296.3583984751,30.096,0.0,0.0223333333,0.0,hv,0.0,,,4.0,,1.0,1,1.0,True,Ratio,275.0,132.0
574,,,584,810,9900.0,275.0,132.0,800.8433343701,19.206,0.0,0.0063030303,0.0,hv,0.0,,,2.23,,-1.0,1,1.0,True,Ratio,275.0,132.0
575,,,584,809,9900.0,275.0,132.0,837.8250621269,12.078,0.0,0.0037777778,0.0,hv,0.0,,,14.06,,1.0,1,1.0,True,Ratio,275.0,132.0
576,,,411,811,9900.0,400.0,132.0,791.9980694976,17.622,0.0,0.0058484848,0.0,hv,0.0,,,9.31,,1.0,1,1.0,True,Ratio,400.0,132.0
577,,,411,812,9900.0,400.0,132.0,796.1706857358,18.315,0.0,0.0071414141,0.0,hv,0.0,,,6.8,,1.0,1,1.0,True,Ratio,400.0,132.0
578,,,411,811,9900.0,400.0,132.0,793.1946724632,18.018,0.0,0.0065454545,0.0,hv,0.0,,,9.23,,1.0,1,1.0,True,Ratio,400.0,132.0
579,,,411,812,9900.0,400.0,132.0,794.0721868552,17.424,0.0,0.0067777778,0.0,hv,0.0,,,6.92,,1.0,1,1.0,True,Ratio,400.0,132.0
580,,,428,813,9900.0,400.0,132.0,825.3888391062,14.355,0.0,0.0059292929,0.0,hv,0.0,,,6.07,,1.0,1,1.0,True,Ratio,400.0,132.0
581,,,428,813,9900.0,400.0,132.0,823.8033599931,14.256,0.0,0.0057474747,0.0,hv,0.0,,,6.08,,1.0,1,1.0,True,Ratio,400.0,132.0
582,,,433,813,9900.0,400.0,132.0,783.7465290871,9.9,0.0,0.0105959596,0.0,hv,0.0,,,8.46,,1.0,1,1.0,True,Ratio,400.0,132.0
583,,,432,814,9900.0,400.0,132.0,824.996368012,14.553,0.0,0.0046969697,0.0,hv,0.0,,,7.94,,1.0,1,1.0,True,Ratio,400.0,132.0
584,,,432,815,9900.0,400.0,132.0,824.9946275825,14.454,0.0,0.004989899,0.0,hv,0.0,,,7.94,,1.0,1,1.0,True,Ratio,400.0,132.0
585,,,430,816,9900.0,400.0,132.0,787.854614375,18.216,0.0,0.0069191919,0.0,hv,0.0,,,4.12,,1.0,1,1.0,True,Ratio,400.0,132.0
586,,,430,816,9900.0,400.0,132.0,794.0922373289,18.315,0.0,0.0064545455,0.0,hv,0.0,,,4.13,,1.0,1,1.0,True,Ratio,400.0,132.0
587,,,430,816,9900.0,400.0,132.0,798.1478974827,18.216,0.0,0.0057878788,0.0,hv,0.0,,,4.16,,1.0,1,1.0,True,Ratio,400.0,132.0
588,,,430,816,9900.0,400.0,132.0,800.2286170751,18.315,0.0,0.0067474747,0.0,hv,0.0,,,4.15,,1.0,1,1.0,True,Ratio,400.0,132.0
589,,,52,244,9900.0,400.0,132.0,781.6489625382,14.949,0.0,0.0117373737,0.0,hv,0.0,,,5.87,,1.0,1,1.0,True,Ratio,400.0,132.0
590,,,52,244,9900.0,400.0,132.0,763.1394306744,14.949,0.0,0.0125555556,0.0,hv,0.0,,,5.79,,1.0,1,1.0,True,Ratio,400.0,132.0
591,,,421,817,9900.0,400.0,132.0,868.325382446,12.87,0.0,0.0162323232,0.0,hv,0.0,,,11.95,,1.0,1,1.0,True,Ratio,400.0,132.0
592,,,421,817,9900.0,400.0,132.0,799.0231674301,17.523,0.0,0.0062727273,0.0,hv,0.0,,,9.83,,1.0,1,1.0,True,Ratio,400.0,132.0
593,,,421,817,9900.0,400.0,132.0,804.365739639,17.424,0.0,0.0054343434,0.0,hv,0.0,,,9.89,,1.0,1,1.0,True,Ratio,400.0,132.0
594,,,421,817,9900.0,400.0,132.0,789.9173831851,17.523,0.0,0.0103434343,0.0,hv,0.0,,,9.78,,1.0,1,1.0,True,Ratio,400.0,132.0
595,,,420,818,9900.0,400.0,132.0,818.4547409112,14.058,0.0,0.0078383838,0.0,hv,0.0,,,4.99,,-1.0,1,1.0,True,Ratio,400.0,132.0
596,,,420,818,9900.0,400.0,132.0,814.6967391122,14.256,0.0,0.0066868687,0.0,hv,0.0,,,5.0,,-1.0,1,1.0,True,Ratio,400.0,132.0
597,,,434,819,9900.0,400.0,132.0,766.7959985811,14.652,0.0,0.008040404,0.0,hv,0.0,,,2.82,,1.0,1,1.0,True,Ratio,400.0,132.0
598,,,434,819,9900.0,400.0,132.0,762.3437258888,14.751,0.0,0.0082121212,0.0,hv,0.0,,,2.8,,1.0,1,1.0,True,Ratio,400.0,132.0
599,,,423,820,9900.0,400.0,132.0,833.2412735781,16.137,0.0,0.006989899,0.0,hv,0.0,,,2.45,,1.0,1,1.0,True,Ratio,400.0,132.0
600,,,437,821,9900.0,400.0,132.0,827.1025077057,16.038,0.0,0.0081919192,0.0,hv,0.0,,,2.62,,1.0,1,1.0,True,Ratio,400.0,132.0
601,,,422,822,9900.0,400.0,132.0,788.6692817867,14.553,0.0,0.0083434343,0.0,hv,0.0,,,2.13,,-1.0,1,1.0,True,Ratio,400.0,132.0
602,,,422,823,9900.0,400.0,132.0,787.8386473289,12.276,0.0,0.003020202,0.0,hv,0.0,,,1.95,,1.0,1,1.0,True,Ratio,400.0,132.0
603,,,180,824,9900.0,400.0,132.0,796.1598527086,12.672,0.0,0.0093636364,0.0,hv,0.0,,,2.82,,1.0,1,1.0,True,Ratio,400.0,132.0
604,,,180,824,9900.0,400.0,132.0,825.8786553998,14.058,0.0,0.0062323232,0.0,hv,0.0,,,2.68,,1.0,1,1.0,True,Ratio,400.0,132.0
605,,,180,824,9900.0,400.0,132.0,826.640692762,12.177,0.0,0.0083535354,0.0,hv,0.0,,,2.99,,1.0,1,1.0,True,Ratio,400.0,132.0
606,,,424,825,9900.0,400.0,132.0,820.8991649307,17.622,0.0,0.0076262626,0.0,hv,0.0,,,3.11,,1.0,1,1.0,True,Ratio,400.0,132.0
607,,,424,825,9900.0,400.0,132.0,822.9693029494,17.226,0.0,0.0068080808,0.0,hv,0.0,,,3.17,,1.0,1,1.0,True,Ratio,400.0,132.0
608,,,616,826,9900.0,275.0,132.0,775.490008659,18.513,0.0,0.0095656566,0.0,hv,0.0,,,5.29,,1.0,1,1.0,True,Ratio,275.0,132.0
609,,,616,826,9900.0,275.0,132.0,795.3130479013,19.701,0.0,0.0064646465,0.0,hv,0.0,,,5.21,,1.0,1,1.0,True,Ratio,275.0,132.0
610,,,616,827,9900.0,275.0,132.0,800.2044335275,17.226,0.0,0.0027171717,0.0,hv,0.0,,,5.5,,1.0,1,1.0,True,Ratio,275.0,132.0
611,,,616,827,9900.0,275.0,132.0,771.6537392853,15.048,0.0,0.0105252525,0.0,hv,0.0,,,5.75,,1.0,1,1.0,True,Ratio,275.0,132.0
612,,,229,828,9900.0,400.0,132.0,800.2787210516,16.038,0.0,0.0028181818,0.0,hv,0.0,,,1.57,,1.0,1,1.0,True,Ratio,400.0,132.0
613,,,229,828,9900.0,400.0,132.0,831.1550704393,15.741,0.0,0.012959596,0.0,hv,0.0,,,1.63,,1.0,1,1.0,True,Ratio,400.0,132.0
614,,,367,829,9900.0,400.0,132.0,787.909274333,10.296,0.0,0.0032020202,0.0,hv,0.0,,,6.77,,1.0,1,1.0,True,Ratio,400.0,132.0
615,,,604,830,9900.0,275.0,132.0,837.397063867,9.603,0.0,0.0025353535,0.0,hv,0.0,,,3.02,,1.0,1,1.0,True,Ratio,275.0,132.0
616,,,604,830,9900.0,275.0,132.0,835.7153182065,9.702,0.0,0.0011818182,0.0,hv,0.0,,,2.99,,1.0,1,1.0,True,Ratio,275.0,132.0
617,,,0,831,9900.0,275.0,132.0,797.513307689,16.335,0.0,0.0081515152,0.0,hv,0.0,,,0.84,,1.0,1,1.0,True,Ratio,275.0,132.0
618,,,0,832,9900.0,275.0,132.0,811.7589803661,9.702,0.0,0.0011616162,0.0,hv,0.0,,,0.6,,-1.0,1,1.0,True,Ratio,275.0,132.0
619,,,613,833,9900.0,275.0,132.0,808.5294058326,21.78,0.0,0.0037777778,0.0,hv,0.0,,,2.3,,1.0,1,1.0,True,Ratio,275.0,132.0
620,,,436,834,9900.0,400.0,132.0,796.4871605067,14.454,0.0,0.0146969697,0.0,hv,0.0,,,2.23,,1.0,1,1.0,True,Ratio,400.0,132.0
621,,,605,835,9900.0,275.0,132.0,776.6029301857,19.503,0.0,0.0056767677,0.0,hv,0.0,,,1.54,,1.0,1,1.0,True,Ratio,275.0,132.0
622,,,605,836,9900.0,275.0,132.0,764.5138773633,18.909,0.0,0.0033939394,0.0,hv,0.0,,,2.38,,1.0,1,1.0,True,Ratio,275.0,132.0
623,,,605,835,9900.0,275.0,132.0,769.9695389046,19.404,0.0,0.0075353535,0.0,hv,0.0,,,1.53,,1.0,1,1.0,True,Ratio,275.0,132.0
624,,,605,836,9900.0,275.0,132.0,780.9550979487,19.404,0.0,0.0057070707,0.0,hv,0.0,,,2.37,,1.0,1,1.0,True,Ratio,275.0,132.0
625,,,418,837,9900.0,400.0,132.0,800.2787210516,16.038,0.0,0.0027777778,0.0,hv,0.0,,,0.95,,1.0,1,1.0,True,Ratio,400.0,132.0
626,,,367,838,9900.0,400.0,132.0,833.2069675423,14.256,0.0,0.0069292929,0.0,hv,0.0,,,5.24,,1.0,1,1.0,True,Ratio,400.0,132.0
627,,,367,829,9900.0,400.0,132.0,794.0958351289,13.563,0.0,0.0035050505,0.0,hv,0.0,,,5.91,,1.0,1,1.0,True,Ratio,400.0,132.0
628,,,367,838,9900.0,400.0,132.0,862.0950752701,13.266,0.0,0.0118383838,0.0,hv,0.0,,,5.57,,1.0,1,1.0,True,Ratio,400.0,132.0
629,,,431,839,9900.0,400.0,33.0,2497.023178007,34.848,0.0,0.0,0.0,hv,0.0,,,3.9,,1.0,1,1.0,True,Ratio,400.0,33.0
630,,,431,840,9900.0,400.0,33.0,2508.009738889,34.749,0.0,0.0,0.0,hv,0.0,,,3.9,,1.0,1,1.0,True,Ratio,400.0,33.0
631,,,431,841,9900.0,400.0,33.0,2508.009738889,34.749,0.0,0.0,0.0,hv,0.0,,,3.9,,1.0,1,1.0,True,Ratio,400.0,33.0
632,,,368,842,9900.0,400.0,132.0,799.0336549858,12.87,0.0,0.0100606061,0.0,hv,0.0,,,4.53,,1.0,1,1.0,True,Ratio,400.0,132.0
633,,,368,842,9900.0,400.0,132.0,783.77706648,12.078,0.0,0.0024545455,0.0,hv,0.0,,,4.63,,1.0,1,1.0,True,Ratio,400.0,132.0
634,,,623,843,9900.0,275.0,132.0,792.2140338292,18.414,0.0,0.0063737374,0.0,hv,0.0,,,2.88,,1.0,1,1.0,True,Ratio,275.0,132.0
635,,,621,843,9900.0,275.0,132.0,800.7898754786,16.83,0.0,0.0063232323,0.0,hv,0.0,,,1.64,,1.0,1,1.0,True,Ratio,275.0,132.0
636,,,425,837,9900.0,400.0,132.0,829.4961107974,11.088,0.0,0.0023434343,0.0,hv,0.0,,,1.9,,1.0,1,1.0,True,Ratio,400.0,132.0
637,,,432,844,9900.0,400.0,132.0,787.9079868697,10.197,0.0,0.0097676768,0.0,hv,0.0,,,4.8,,1.0,1,1.0,True,Ratio,400.0,132.0
638,,,432,845,9900.0,400.0,132.0,783.7440530301,9.702,0.0,0.0032020202,0.0,hv,0.0,,,4.75,,1.0,1,1.0,True,Ratio,400.0,132.0
639,,,429,846,9900.0,400.0,132.0,810.9903134668,11.484,0.0,0.0032020202,0.0,hv,0.0,,,5.42,,1.0,1,1.0,True,Ratio,400.0,132.0
640,,,429,846,9900.0,400.0,132.0,813.0691055501,11.484,0.0,0.0019393939,0.0,hv,0.0,,,5.43,,1.0,1,1.0,True,Ratio,400.0,132.0
641,,,201,847,9900.0,400.0,132.0,783.7477858706,9.999,0.0,0.0097272727,0.0,hv,0.0,,,4.92,,1.0,1,1.0,True,Ratio,400.0,132.0
642,,,201,847,9900.0,400.0,132.0,787.9067118435,10.098,0.0,0.0134545455,0.0,hv,0.0,,,4.9,,1.0,1,1.0,True,Ratio,400.0,132.0
643,,,419,848,9900.0,400.0,132.0,809.2865556007,9.9,0.0,0.0022424242,0.0,hv,0.0,,,4.34,,1.0,1,1.0,True,Ratio,400.0,132.0
644,,,419,848,9900.0,400.0,132.0,809.7803143088,9.801,0.0,0.0027777778,0.0,hv,0.0,,,4.37,,1.0,1,1.0,True,Ratio,400.0,132.0
645,,,614,849,9900.0,275.0,132.0,862.9320675001,9.108,0.0,0.0017070707,0.0,hv,0.0,,,0.5,,-1.0,1,1.0,True,Ratio,275.0,132.0
646,,,614,849,9900.0,275.0,132.0,864.220044948,9.207,0.0,0.0015757576,0.0,hv,0.0,,,0.5,,-1.0,1,1.0,True,Ratio,275.0,132.0
647,,,55,705,9900.0,275.0,132.0,858.0056480583,11.088,0.0,0.0014848485,0.0,hv,0.0,,,2.59,,1.0,1,1.0,True,Ratio,275.0,132.0
648,,,560,850,9900.0,275.0,33.0,2938.2848311069,62.172,0.0,0.0044646465,0.0,hv,0.0,,,8.73,,-1.0,1,1.0,True,Ratio,275.0,33.0
649,,,562,851,9900.0,275.0,33.0,2897.6829737728,61.182,0.0,0.0044040404,0.0,hv,0.0,,,5.9,,-1.0,1,1.0,True,Ratio,275.0,33.0
650,,,505,692,9900.0,275.0,132.0,862.1658716628,11.286,0.0,0.0014141414,0.0,hv,0.0,,,6.75,,1.0,1,1.0,True,Ratio,275.0,132.0
651,,,414,852,9900.0,400.0,132.0,828.3177836537,11.781,0.0,0.0017979798,0.0,hv,0.0,,,6.17,,1.0,1,1.0,True,Ratio,400.0,132.0
652,,,414,852,9900.0,400.0,132.0,828.3177836537,11.781,0.0,0.0017676768,0.0,hv,0.0,,,6.17,,1.0,1,1.0,True,Ratio,400.0,132.0
653,,,414,852,9900.0,400.0,132.0,827.9218237279,11.781,0.0,0.0017070707,0.0,hv,0.0,,,6.16,,1.0,1,1.0,True,Ratio,400.0,132.0
654,,,563,853,9900.0,275.0,33.0,2791.7727292285,65.34,0.0,0.0038484848,0.0,hv,0.0,,,4.02,,-1.0,1,1.0,True,Ratio,275.0,33.0
655,,,561,853,9900.0,275.0,33.0,2801.681614975,65.835,0.0,0.0036565657,0.0,hv,0.0,,,3.44,,-1.0,1,1.0,True,Ratio,275.0,33.0
656,,,438,823,9900.0,400.0,132.0,787.9132113456,10.593,0.0,0.0032020202,0.0,hv,0.0,,,2.79,,1.0,1,1.0,True,Ratio,400.0,132.0
657,,,562,850,9900.0,275.0,33.0,2935.317595268,62.271,0.0,0.0046161616,0.0,hv,0.0,,,10.26,,-1.0,1,1.0,True,Ratio,275.0,33.0
658,,,388,555,9900.0,400.0,275.0,155.8361889934,1.782,0.0,0.003010101,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
659,,,386,555,9900.0,400.0,275.0,155.9351825247,1.782,0.0,0.0031010101,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
660,,,379,571,9900.0,400.0,275.0,156.5291438838,1.782,0.0,0.0031616162,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
661,,,439,855,9900.0,400.0,33.0,1468.5384500584,22.374,0.0,0.0,0.0,hv,0.0,,,2.25,,-1.0,1,1.0,True,Ratio,400.0,33.0
662,,,439,855,9900.0,400.0,33.0,1468.5384500584,22.374,0.0,0.0021717172,0.0,hv,0.0,,,2.25,,-1.0,1,1.0,True,Ratio,400.0,33.0
663,,,495,856,9900.0,275.0,33.0,2639.9736446247,70.092,0.0,0.0034040404,0.0,hv,0.0,,,6.64,,1.0,1,1.0,True,Ratio,275.0,33.0
664,,,495,856,9900.0,275.0,33.0,2442.01008304,48.015,0.0,0.0012525253,0.0,hv,0.0,,,6.62,,1.0,1,1.0,True,Ratio,275.0,33.0
665,,,495,857,9900.0,275.0,33.0,2567.3965322406,64.944,0.0,0.0054040404,0.0,hv,0.0,,,12.05,,-1.0,1,1.0,True,Ratio,275.0,33.0
666,,,495,857,9900.0,275.0,33.0,2580.5718454027,65.439,0.0,0.004959596,0.0,hv,0.0,,,12.04,,-1.0,1,1.0,True,Ratio,275.0,33.0
667,,,495,856,9900.0,275.0,33.0,2458.4569377235,43.56,0.0,0.0057373737,0.0,hv,0.0,,,6.64,,1.0,1,1.0,True,Ratio,275.0,33.0
668,,,560,851,9900.0,275.0,33.0,2957.1031949739,62.766,0.0,0.0046464646,0.0,hv,0.0,,,4.76,,-1.0,1,1.0,True,Ratio,275.0,33.0
669,,,516,858,9900.0,275.0,33.0,2069.9383104395,58.905,0.0,0.0024848485,0.0,hv,0.0,,,4.3,,-1.0,1,1.0,True,Ratio,275.0,33.0
670,,,516,858,9900.0,275.0,33.0,2065.001654019,59.301,0.0,0.003,0.0,hv,0.0,,,4.29,,-1.0,1,1.0,True,Ratio,275.0,33.0
671,,,459,859,9900.0,275.0,33.0,2450.2216278357,47.817,0.0,0.0016666667,0.0,hv,0.0,,,10.16,,-1.0,1,1.0,True,Ratio,275.0,33.0
672,,,459,859,9900.0,275.0,33.0,2442.0023289516,47.619,0.0,0.0017272727,0.0,hv,0.0,,,10.17,,-1.0,1,1.0,True,Ratio,275.0,33.0
673,,,463,860,9900.0,275.0,33.0,2435.3270065281,66.825,0.0,0.0017474747,0.0,hv,0.0,,,7.5,,-1.0,1,1.0,True,Ratio,275.0,33.0
674,,,463,860,9900.0,275.0,33.0,2435.3626614211,68.112,0.0,0.0028282828,0.0,hv,0.0,,,7.45,,-1.0,1,1.0,True,Ratio,275.0,33.0
675,,,509,861,9900.0,275.0,33.0,2334.7955840992,41.877,0.0,0.0024343434,0.0,hv,0.0,,,7.27,,-1.0,1,1.0,True,Ratio,275.0,33.0
676,,,509,861,9900.0,275.0,33.0,2309.9724669931,43.065,0.0,0.0054646465,0.0,hv,0.0,,,7.12,,-1.0,1,1.0,True,Ratio,275.0,33.0
677,,,520,862,9900.0,275.0,33.0,1950.254492134,53.955,0.0,0.0031616162,0.0,hv,0.0,,,3.88,,-1.0,1,1.0,True,Ratio,275.0,33.0
678,,,517,862,9900.0,275.0,33.0,1950.3317048692,53.163,0.0,0.0032424242,0.0,hv,0.0,,,3.89,,-1.0,1,1.0,True,Ratio,275.0,33.0
679,,,477,863,9900.0,275.0,33.0,1788.9778064448,47.916,0.0,0.0035353535,0.0,hv,0.0,,,3.48,,-1.0,1,1.0,True,Ratio,275.0,33.0
680,,,477,863,9900.0,275.0,33.0,2059.1802617804,59.895,0.0,0.0018989899,0.0,hv,0.0,,,3.36,,-1.0,1,1.0,True,Ratio,275.0,33.0
681,,,510,864,9900.0,275.0,33.0,2400.7776810569,50.094,0.0,0.0033131313,0.0,hv,0.0,,,7.38,,-1.0,1,1.0,True,Ratio,275.0,33.0
682,,,510,864,9900.0,275.0,33.0,2396.6247346368,50.292,0.0,0.0037575758,0.0,hv,0.0,,,7.36,,-1.0,1,1.0,True,Ratio,275.0,33.0
683,,,510,865,9900.0,275.0,33.0,2004.7745542941,49.797,0.0,0.0042727273,0.0,hv,0.0,,,7.61,,1.0,1,1.0,True,Ratio,275.0,33.0
684,,,510,865,9900.0,275.0,33.0,2015.5894417775,50.886,0.0,0.0042727273,0.0,hv,0.0,,,7.62,,1.0,1,1.0,True,Ratio,275.0,33.0
685,,,508,866,9900.0,275.0,33.0,2390.8471816754,48.51,0.0,0.0035858586,0.0,hv,0.0,,,0.51,,-1.0,1,1.0,True,Ratio,275.0,33.0
686,,,508,866,9900.0,275.0,33.0,2391.7426780697,65.34,0.0,0.0017474747,0.0,hv,0.0,,,0.43,,-1.0,1,1.0,True,Ratio,275.0,33.0
687,,,511,867,9900.0,275.0,33.0,2059.1460490529,58.707,0.0,0.0025353535,0.0,hv,0.0,,,5.04,,-1.0,1,1.0,True,Ratio,275.0,33.0
688,,,511,867,9900.0,275.0,33.0,2029.5429993494,58.212,0.0,0.0025757576,0.0,hv,0.0,,,5.03,,-1.0,1,1.0,True,Ratio,275.0,33.0
689,,,470,868,9900.0,275.0,33.0,2024.55639021,49.302,0.0,0.0047373737,0.0,hv,0.0,,,3.26,,-1.0,1,1.0,True,Ratio,275.0,33.0
690,,,470,868,9900.0,275.0,33.0,2019.5863073801,48.411,0.0,0.0044646465,0.0,hv,0.0,,,3.28,,-1.0,1,1.0,True,Ratio,275.0,33.0
691,,,514,869,9900.0,275.0,33.0,2640.0517014187,69.3,0.0,0.0069292929,0.0,hv,0.0,,,4.75,,-1.0,1,1.0,True,Ratio,275.0,33.0
692,,,512,869,9900.0,275.0,33.0,2640.0517014187,69.3,0.0,0.0061212121,0.0,hv,0.0,,,4.75,,-1.0,1,1.0,True,Ratio,275.0,33.0
693,,,519,870,9900.0,275.0,33.0,1989.8617319455,47.025,0.0,0.0094545455,0.0,hv,0.0,,,7.03,,1.0,1,1.0,True,Ratio,275.0,33.0
694,,,518,870,9900.0,275.0,33.0,1989.9329849505,45.837,0.0,0.0094747475,0.0,hv,0.0,,,7.03,,1.0,1,1.0,True,Ratio,275.0,33.0
695,,,518,871,9900.0,275.0,33.0,2425.5465497574,46.332,0.0,0.0037676768,0.0,hv,0.0,,,10.47,,-1.0,1,1.0,True,Ratio,275.0,33.0
696,,,620,872,9900.0,275.0,33.0,1772.1014711726,45.936,0.0,0.0030909091,0.0,hv,0.0,,,0.25,,-1.0,1,1.0,True,Ratio,275.0,33.0
697,,,610,873,9900.0,275.0,33.0,1782.0396985578,47.52,0.0,0.0029090909,0.0,hv,0.0,,,3.01,,-1.0,1,1.0,True,Ratio,275.0,33.0
698,,,610,873,9900.0,275.0,33.0,1786.6847809829,50.886,0.0,0.0033838384,0.0,hv,0.0,,,2.85,,-1.0,1,1.0,True,Ratio,275.0,33.0
699,,,619,874,9900.0,275.0,33.0,1895.4662392272,58.509,0.0,0.0091515152,0.0,hv,0.0,,,3.08,,-1.0,1,1.0,True,Ratio,275.0,33.0
700,,,619,874,9900.0,275.0,33.0,1890.2464274419,59.301,0.0,0.0093737374,0.0,hv,0.0,,,3.03,,-1.0,1,1.0,True,Ratio,275.0,33.0
701,,,619,875,9900.0,275.0,33.0,1887.6459155954,58.41,0.0,0.0094444444,0.0,hv,0.0,,,3.02,,-1.0,1,1.0,True,Ratio,275.0,33.0
702,,,619,875,9900.0,275.0,33.0,1880.9856214977,57.42,0.0,0.0088181818,0.0,hv,0.0,,,3.06,,-1.0,1,1.0,True,Ratio,275.0,33.0
703,,,513,876,9900.0,275.0,33.0,2585.1905182452,81.675,0.0,0.0013333333,0.0,hv,0.0,,,4.2,,-1.0,1,1.0,True,Ratio,275.0,33.0
704,,,513,876,9900.0,275.0,33.0,2573.9947644178,59.499,0.0,0.0011414141,0.0,hv,0.0,,,4.59,,-1.0,1,1.0,True,Ratio,275.0,33.0
705,,,318,526,9900.0,400.0,275.0,156.3311567315,1.782,0.0,0.0057575758,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
706,,,377,566,9900.0,400.0,275.0,173.1646975714,2.178,0.0,-0.0316464646,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
707,,,57,704,9900.0,275.0,132.0,858.0056480583,11.088,0.0,0.0014343434,0.0,hv,0.0,,,4.06,,1.0,1,1.0,True,Ratio,275.0,132.0
708,,,318,525,9900.0,400.0,275.0,156.3311567315,1.782,0.0,0.0031111111,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
709,,,318,525,9900.0,400.0,275.0,156.3311567315,1.782,0.0,0.0057575758,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
710,,,318,526,9900.0,400.0,275.0,156.3311567315,1.782,0.0,0.0057575758,0.0,hv,,,,,,,1,1.0,True,,400.0,275.0
711,,,524,877,9900.0,275.0,132.0,856.8798866381,15.147,0.0,0.0011919192,0.0,hv,0.0,,,2.92,,-1.0,1,1.0,True,Ratio,275.0,132.0
712,,,524,877,9900.0,275.0,132.0,851.4446927223,15.642,0.0,0.0011919192,0.0,hv,0.0,,,2.95,,-1.0,1,1.0,True,Ratio,275.0,132.0
