bus_id,name,vn_kv,type,zone,in_service,max_vm_pu,min_vm_pu,geo,voltage_level_kv
803,803,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.0899116805, 7.9915412542], ""type"": ""Point""}",132.0
804,804,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.9292901054, 8.5638209183], ""type"": ""Point""}",132.0
805,805,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.0126021646, 8.2448738858], ""type"": ""Point""}",132.0
806,806,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.8213503572, 8.8531618332], ""type"": ""Point""}",132.0
807,807,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.5105531112, 5.9102531745], ""type"": ""Point""}",132.0
808,808,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.3951817046, 5.7341627536], ""type"": ""Point""}",132.0
809,809,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.3892709668, 6.2928509985], ""type"": ""Point""}",132.0
810,810,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.3870639655, 6.0760970475], ""type"": ""Point""}",132.0
811,811,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.0985474701, 4.7586136291], ""type"": ""Point""}",132.0
812,812,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.126057272, 4.5790978609], ""type"": ""Point""}",132.0
813,813,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.8065259837, 3.1653587811], ""type"": ""Point""}",132.0
814,814,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.4492295459, 4.7085413438], ""type"": ""Point""}",132.0
815,815,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.2291152016, 4.714996135], ""type"": ""Point""}",132.0
816,816,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.162253832, 7.0280813898], ""type"": ""Point""}",132.0
817,817,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.6756134529, 1.8574693187], ""type"": ""Point""}",132.0
818,818,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.1802583243, 1.6093821007], ""type"": ""Point""}",132.0
819,819,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.5847736868, 0.8583851397], ""type"": ""Point""}",132.0
820,820,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.728420819, -0.4752529666], ""type"": ""Point""}",132.0
821,821,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.4090031611, -0.7765202428], ""type"": ""Point""}",132.0
822,822,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.8407457085, -2.4481462252], ""type"": ""Point""}",132.0
823,823,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.087495009, -2.8913325869], ""type"": ""Point""}",132.0
824,824,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.9426133655, -2.356128016], ""type"": ""Point""}",132.0
825,825,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.2523142505, 0.8341479968], ""type"": ""Point""}",132.0
826,826,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.04512348, -0.0542372558], ""type"": ""Point""}",132.0
827,827,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.4461301378, -0.0445172112], ""type"": ""Point""}",132.0
828,828,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.6497334957, 4.8329956566], ""type"": ""Point""}",132.0
829,829,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.9014143849, 6.4348541775], ""type"": ""Point""}",132.0
830,830,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.7032226717, -0.35681141], ""type"": ""Point""}",132.0
831,831,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.144291047, -2.7229948045], ""type"": ""Point""}",132.0
832,832,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.574893561, -2.7019280345], ""type"": ""Point""}",132.0
833,833,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.0373605535, -3.7375188794], ""type"": ""Point""}",132.0
834,834,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.1124492286, 1.7430196412], ""type"": ""Point""}",132.0
835,835,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.0893849442, 1.6731983266], ""type"": ""Point""}",132.0
836,836,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.0244767413, 1.3098113226], ""type"": ""Point""}",132.0
837,837,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.5467366367, -0.3979110504], ""type"": ""Point""}",132.0
838,838,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.155402101, 6.4050739228], ""type"": ""Point""}",132.0
839,839,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.8015678303, 7.1271653342], ""type"": ""Point""}",33.0
840,840,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.017151061, 7.2073800643], ""type"": ""Point""}",33.0
841,841,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.8859563686, 6.8318711183], ""type"": ""Point""}",33.0
842,842,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.8928444836, 5.8088904256], ""type"": ""Point""}",132.0
843,843,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.032626058, 0.7018803162], ""type"": ""Point""}",132.0
844,844,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.3379327045, 4.5546428008], ""type"": ""Point""}",132.0
845,845,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.3547345497, 4.8961164797], ""type"": ""Point""}",132.0
846,846,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.9839654275, 3.6655185787], ""type"": ""Point""}",132.0
847,847,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.3053123517, 3.2841643361], ""type"": ""Point""}",132.0
848,848,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.6863360004, 4.9645131999], ""type"": ""Point""}",132.0
849,849,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.0794557366, -3.6796766253], ""type"": ""Point""}",132.0
850,850,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.1935510819, 14.9937777772], ""type"": ""Point""}",33.0
851,851,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.9867333148, 15.2620176296], ""type"": ""Point""}",33.0
852,852,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.8036167868, 4.8199883311], ""type"": ""Point""}",132.0
853,853,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.5431888139, 16.4125185903], ""type"": ""Point""}",33.0
854,854,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.4167914236, 4.3715066704], ""type"": ""Point""}",275.0
855,855,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.8710281451, 3.7245190879], ""type"": ""Point""}",33.0
856,856,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2853603483, 16.4337512356], ""type"": ""Point""}",33.0
857,857,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.5394619713, 16.4530802426], ""type"": ""Point""}",33.0
858,858,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.6027935414, 18.2489169324], ""type"": ""Point""}",33.0
859,859,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.0488884752, 6.4605856321], ""type"": ""Point""}",33.0
860,860,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.2123984163, 5.1483866868], ""type"": ""Point""}",33.0
861,861,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.0813706928, 17.9479492562], ""type"": ""Point""}",33.0
862,862,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.499267758, 17.9001362511], ""type"": ""Point""}",33.0
863,863,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [0.1151507666, 17.449178666], ""type"": ""Point""}",33.0
864,864,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.2115127318, 18.7432634824], ""type"": ""Point""}",33.0
865,865,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.5983650584, 18.7977401041], ""type"": ""Point""}",33.0
866,866,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.6891218897, 10.4570458826], ""type"": ""Point""}",33.0
867,867,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.4249114165, 18.7181758215], ""type"": ""Point""}",33.0
868,868,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.3247347584, 16.6712646174], ""type"": ""Point""}",33.0
869,869,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.3386208438, 17.8590799393], ""type"": ""Point""}",33.0
870,870,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.23120903, 16.0092115385], ""type"": ""Point""}",33.0
871,871,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.4838281849, 16.0915729522], ""type"": ""Point""}",33.0
872,872,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.4735243791, -3.0604585243], ""type"": ""Point""}",33.0
873,873,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.9377900081, -0.2077325933], ""type"": ""Point""}",33.0
874,874,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.8116884139, 0.6139141151], ""type"": ""Point""}",33.0
875,875,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.1302574099, 0.5865879485], ""type"": ""Point""}",33.0
876,876,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.1716646625, 19.286657318], ""type"": ""Point""}",33.0
877,877,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2928819402, 17.0990133734], ""type"": ""Point""}",132.0
878,878,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.318780018, 2.8115108279], ""type"": ""Point""}",132.0
879,879,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.6511886866, 14.2225767747], ""type"": ""Point""}",132.0
880,880,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-19.9734377956, 12.7254771659], ""type"": ""Point""}",132.0
881,881,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.8706490291, 15.8020463962], ""type"": ""Point""}",275.0
882,882,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.5312741891, 16.0205044957], ""type"": ""Point""}",275.0
883,883,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.0766543602, 4.3837243331], ""type"": ""Point""}",400.0
884,884,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.8169936992, 5.3549641776], ""type"": ""Point""}",400.0
885,885,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.315402255, 7.1846941576], ""type"": ""Point""}",400.0
886,886,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.0770707804, 7.0422722596], ""type"": ""Point""}",400.0
887,887,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.7790590863, 10.2959301641], ""type"": ""Point""}",400.0
888,888,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-12.6295418355, 10.3960537327], ""type"": ""Point""}",400.0
889,889,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.65792738, 1.6346595182], ""type"": ""Point""}",400.0
890,890,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.5461575048, 1.4387305939], ""type"": ""Point""}",400.0
891,891,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.8180918065, 1.8942155425], ""type"": ""Point""}",400.0
892,892,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.7043188742, 1.6192129471], ""type"": ""Point""}",400.0
893,893,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.3790675888, 7.1988838381], ""type"": ""Point""}",400.0
894,894,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2004023005, 6.4731051377], ""type"": ""Point""}",400.0
895,895,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2347497397, 5.8138360072], ""type"": ""Point""}",400.0
896,896,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.4573681525, 8.5698557051], ""type"": ""Point""}",275.0
897,897,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.7948505398, 9.5077846316], ""type"": ""Point""}",275.0
898,898,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-21.124825147, 7.6543099536], ""type"": ""Point""}",33.0
899,899,22.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.8831854598, 9.2172690947], ""type"": ""Point""}",22.0
900,900,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.8702372123, 6.7917200976], ""type"": ""Point""}",275.0
901,901,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.5318453068, 11.2126615733], ""type"": ""Point""}",132.0
902,902,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.9063034261, 7.9055458817], ""type"": ""Point""}",400.0
903,903,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.6634777199, 12.8632390226], ""type"": ""Point""}",66.0
904,904,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.5132311364, 3.515390232], ""type"": ""Point""}",132.0
905,905,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.9466714315, 14.6649176584], ""type"": ""Point""}",132.0
906,906,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2398689235, 13.4650385526], ""type"": ""Point""}",132.0
907,907,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.1619208427, 12.974631909], ""type"": ""Point""}",132.0
908,908,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.2816565968, 14.0230722603], ""type"": ""Point""}",132.0
909,909,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.3939451652, 17.0548983843], ""type"": ""Point""}",66.0
910,910,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.543363893, 14.6875724383], ""type"": ""Point""}",33.0
911,911,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.9825571659, 8.208569137], ""type"": ""Point""}",66.0
912,912,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.6177958476, 14.7961458812], ""type"": ""Point""}",132.0
913,913,11.0,b,1.0,True,1.06,0.94,"{""coordinates"": [1.5952414845, 14.3725171706], ""type"": ""Point""}",11.0
914,914,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.0647188074, -0.8524958917], ""type"": ""Point""}",33.0
915,915,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.5511714585, -2.6769471183], ""type"": ""Point""}",33.0
916,916,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.444593114, 11.3263266999], ""type"": ""Point""}",132.0
917,917,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.0519187375, 15.8274845625], ""type"": ""Point""}",66.0
918,918,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.1303171261, 15.3848171725], ""type"": ""Point""}",66.0
919,919,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.4327756979, 13.9254904914], ""type"": ""Point""}",132.0
920,920,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.4437882103, 13.6463086221], ""type"": ""Point""}",132.0
921,921,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.4090135277, 4.6544514711], ""type"": ""Point""}",132.0
922,922,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.4493040672, 4.5277582939], ""type"": ""Point""}",132.0
923,923,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-0.9249362234, 5.6090762691], ""type"": ""Point""}",132.0
924,924,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-5.2026578862, 11.1232119722], ""type"": ""Point""}",66.0
925,925,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.8958791771, 7.4472555478], ""type"": ""Point""}",132.0
926,926,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.6808661852, 8.8396940786], ""type"": ""Point""}",132.0
927,927,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.6442998359, 4.3707371543], ""type"": ""Point""}",132.0
928,928,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.5961147302, 4.119093636], ""type"": ""Point""}",132.0
929,929,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.3296262537, -0.669531207], ""type"": ""Point""}",132.0
930,930,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [0.9495121034, 8.31419608], ""type"": ""Point""}",132.0
931,931,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.4914739068, 5.405353366], ""type"": ""Point""}",66.0
932,932,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.4217281145, 13.6975830212], ""type"": ""Point""}",132.0
933,933,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.967612229, 16.0697618558], ""type"": ""Point""}",132.0
934,934,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-3.1277288676, -1.6721524681], ""type"": ""Point""}",132.0
935,935,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.8137606636, -1.6215355039], ""type"": ""Point""}",132.0
936,936,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.1424345897, 5.9979592646], ""type"": ""Point""}",132.0
937,937,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.6371852463, 7.3774446744], ""type"": ""Point""}",275.0
938,938,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.0353746845, 7.4521121696], ""type"": ""Point""}",132.0
939,939,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.3645864138, 15.1178143531], ""type"": ""Point""}",132.0
940,940,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.4578702889, 14.885346069], ""type"": ""Point""}",132.0
941,941,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.2433076787, 16.1314137429], ""type"": ""Point""}",66.0
942,942,33.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-22.695517007, 13.7233013619], ""type"": ""Point""}",33.0
943,943,66.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.7106479621, 15.4226849326], ""type"": ""Point""}",66.0
944,944,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.1896573528, 13.9008553459], ""type"": ""Point""}",132.0
945,945,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.7545250921, 10.9033506256], ""type"": ""Point""}",132.0
946,946,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.8463749253, 13.5990247226], ""type"": ""Point""}",132.0
947,947,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-2.9411097102, 14.1145851431], ""type"": ""Point""}",132.0
948,948,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.4409140309, 6.3944806782], ""type"": ""Point""}",400.0
949,949,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [2.2501407319, 11.0385464887], ""type"": ""Point""}",132.0
950,950,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.6957276807, 16.6349006284], ""type"": ""Point""}",132.0
951,951,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.9153947637, 16.2984141396], ""type"": ""Point""}",132.0
952,952,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.0133963907, 9.9022291961], ""type"": ""Point""}",132.0
953,953,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-4.3190466696, 9.878440551], ""type"": ""Point""}",132.0
954,954,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-16.0937516401, 6.8922796435], ""type"": ""Point""}",132.0
955,955,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.5492732171, 4.1531207565], ""type"": ""Point""}",132.0
956,956,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.731128886, 4.6573243964], ""type"": ""Point""}",132.0
957,957,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-10.9571073542, 5.6785837021], ""type"": ""Point""}",132.0
958,958,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.4623343192, 4.7278660106], ""type"": ""Point""}",132.0
959,959,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-17.9883087203, 4.3874462071], ""type"": ""Point""}",132.0
960,960,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.187120807, 3.9732624123], ""type"": ""Point""}",132.0
961,961,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.9172932425, 11.4427329102], ""type"": ""Point""}",132.0
962,962,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-13.8343594923, 11.6290028514], ""type"": ""Point""}",132.0
963,963,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6306090025, 12.1371805857], ""type"": ""Point""}",132.0
964,964,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.6209696895, 2.2668253828], ""type"": ""Point""}",132.0
965,965,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.6761955717, 2.0572503048], ""type"": ""Point""}",132.0
966,966,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.6951985395, 7.8150507498], ""type"": ""Point""}",132.0
967,967,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-20.8162530866, 8.0302934742], ""type"": ""Point""}",132.0
968,968,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.4650859942, 7.3764072502], ""type"": ""Point""}",132.0
969,969,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-1.5035733704, 7.2058907707], ""type"": ""Point""}",132.0
970,970,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.6469951423, 13.486015782], ""type"": ""Point""}",132.0
971,971,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.4843504759, 6.9855300745], ""type"": ""Point""}",132.0
972,972,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.3722220562, 12.5994521995], ""type"": ""Point""}",132.0
973,973,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.4961833624, 12.4079162618], ""type"": ""Point""}",275.0
974,974,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.6218569277, -3.7199517985], ""type"": ""Point""}",275.0
975,975,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-7.7561527431, 2.5910607523], ""type"": ""Point""}",275.0
976,976,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-6.02279011, 2.5562873265], ""type"": ""Point""}",275.0
977,977,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.2805930792, 7.2117609747], ""type"": ""Point""}",275.0
978,978,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-8.0167649031, 6.1565636717], ""type"": ""Point""}",400.0
979,979,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.9244075281, 2.3704629234], ""type"": ""Point""}",275.0
980,980,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-11.0704539931, 2.214774998], ""type"": ""Point""}",275.0
981,981,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.2044420877, 10.1321856629], ""type"": ""Point""}",275.0
982,982,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-9.3147621472, -3.6829496681], ""type"": ""Point""}",275.0
983,983,275.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.3657101696, 2.5714209308], ""type"": ""Point""}",275.0
984,984,400.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-14.5838450929, -2.5559703879], ""type"": ""Point""}",400.0
985,985,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.100382418, 5.5465326459], ""type"": ""Point""}",132.0
986,986,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-18.1435179127, 5.7409582899], ""type"": ""Point""}",132.0
987,987,132.0,b,1.0,True,1.06,0.94,"{""coordinates"": [-15.8263223159, 14.1735889493], ""type"": ""Point""}",132.0
